EXP_ID,Stage,Condition,Area,Circ.,AR,Round,Solidity
Batch2,DIV3,Taxol,90.993,0.623,2.928,0.342,0.871
Batch2,DIV3,Taxol,87.546,0.753,1.935,0.517,0.891
Batch2,DIV3,Taxol,91.682,0.946,1.059,0.944,0.917
Batch2,DIV3,Taxol,25.506,1,1.126,0.888,0.881
Batch2,DIV3,Taxol,93.061,0.8,1.851,0.54,0.918
Batch2,DIV3,Taxol,133.043,0.791,1.568,0.638,0.877
Batch2,DIV3,Taxol,126.15,0.841,1.2,0.833,0.897
Batch2,DIV3,Taxol,90.304,0.818,1.667,0.6,0.894
Batch2,DIV3,Taxol,53.079,0.765,1.914,0.523,0.917
Batch2,DIV3,Taxol,50.322,0.803,1.556,0.643,0.864
Batch2,DIV3,Taxol,26.884,0.765,2.064,0.485,0.918
Batch2,DIV3,Taxol,120.635,0.54,1.957,0.511,0.778
Batch2,DIV3,Taxol,61.351,0.834,1.303,0.768,0.886
Batch2,DIV3,Taxol,129.596,0.848,1.465,0.682,0.908
Batch2,DIV3,Taxol,55.837,0.923,1.212,0.825,0.9
Batch2,DIV3,Taxol,60.662,0.799,1.255,0.797,0.85
Batch2,DIV3,Taxol,57.905,0.729,1.96,0.51,0.848
Batch2,DIV3,Taxol,78.585,0.762,2.111,0.474,0.844
Batch2,DIV3,Taxol,53.079,0.993,1.084,0.923,0.917
Batch2,DIV3,Taxol,141.315,0.816,1.072,0.933,0.886
Batch2,DIV3,Taxol,69.624,0.946,1.307,0.765,0.922
Batch2,DIV3,Taxol,66.866,0.783,1.554,0.644,0.847
Batch2,DIV3,Taxol,65.487,0.976,1.162,0.861,0.95
Batch2,DIV3,Taxol,71.002,0.712,2.206,0.453,0.888
Batch2,DIV3,Taxol,78.585,0.858,1.332,0.751,0.891
Batch2,DIV3,Taxol,77.896,0.85,1.345,0.743,0.89
Batch2,DIV3,Taxol,84.1,0.742,2.322,0.431,0.9
Batch2,DIV3,Taxol,148.898,0.626,2.426,0.412,0.844
Batch2,DIV3,Taxol,77.206,0.843,1.407,0.711,0.875
Batch2,DIV3,Taxol,84.789,0.851,1.833,0.546,0.939
Batch2,DIV3,Taxol,52.39,0.944,1.09,0.918,0.899
Batch2,DIV3,Taxol,71.002,0.878,1.395,0.717,0.92
Batch2,DIV3,Taxol,76.517,0.935,1.142,0.876,0.914
Batch2,DIV3,Taxol,82.032,0.88,1.438,0.696,0.93
Batch2,DIV3,Taxol,33.088,0.967,1.113,0.899,0.889
Batch2,DIV3,Taxol,85.478,0.922,1.42,0.704,0.912
Batch2,DIV3,Taxol,78.585,0.909,1.251,0.8,0.916
Batch2,DIV3,Taxol,55.837,0.985,1.138,0.878,0.964
Batch2,DIV3,Taxol,85.478,0.972,1.126,0.888,0.936
Batch2,DIV3,Taxol,75.828,0.761,2.174,0.46,0.913
Batch2,DIV3,Taxol,72.381,0.755,2.061,0.485,0.901
Batch2,DIV3,Taxol,95.819,0.707,2.202,0.454,0.906
Batch2,DIV3,Taxol,79.964,0.925,1.36,0.735,0.91
Batch2,DIV3,Taxol,76.517,0.952,1.145,0.874,0.917
Batch2,DIV3,Taxol,143.383,0.779,1.029,0.972,0.863
Batch2,DIV3,Taxol,95.129,0.904,1.236,0.809,0.929
Batch2,DIV3,Taxol,87.546,0.893,1.457,0.687,0.907
Batch2,DIV3,Taxol,87.546,0.753,2.213,0.452,0.941
Batch2,DIV3,Taxol,96.508,0.765,1.893,0.528,0.867
Batch2,DIV3,Taxol,89.614,0.899,1.436,0.696,0.929
Batch2,DIV3,Taxol,54.458,0.982,1.063,0.94,0.924
Batch2,DIV3,Taxol,75.828,0.818,1.951,0.513,0.894
Batch2,DIV3,Taxol,82.032,0.763,2.128,0.47,0.888
Batch2,DIV3,Taxol,55.837,1,1.019,0.981,0.936
Batch2,DIV3,Taxol,87.546,0.801,1.962,0.51,0.937
Batch2,DIV3,Taxol,93.061,0.875,1.191,0.839,0.909
Batch2,DIV3,Taxol,75.138,0.869,1.078,0.928,0.883
Batch2,DIV3,Taxol,90.993,0.869,1.465,0.682,0.904
Batch2,DIV3,Taxol,73.76,0.864,1.35,0.741,0.892
Batch2,DIV3,Taxol,87.546,0.801,1.735,0.576,0.91
Batch2,DIV3,Taxol,80.653,0.891,1.611,0.621,0.929
Batch2,DIV3,Taxol,91.682,0.875,1.534,0.652,0.908
Batch2,DIV3,Taxol,82.032,0.792,2.009,0.498,0.905
Batch2,DIV3,Taxol,97.887,0.896,1.522,0.657,0.934
Batch2,DIV3,Taxol,88.925,0.836,1.728,0.579,0.918
Batch2,DIV3,Taxol,79.274,0.777,1.965,0.509,0.881
Batch2,DIV3,Taxol,88.236,0.732,2.196,0.455,0.892
Batch2,DIV3,Taxol,86.168,0.726,2.187,0.457,0.871
Batch2,DIV3,Taxol,93.751,0.789,1.826,0.548,0.892
Batch2,DIV3,Taxol,86.857,0.713,2.187,0.457,0.878
Batch2,DIV3,Taxol,106.159,0.842,1.423,0.703,0.895
Batch2,DIV3,Taxol,48.943,0.882,1.479,0.676,0.904
Batch2,DIV3,Taxol,51.701,0.854,1.412,0.708,0.867
Batch2,DIV3,Taxol,113.741,0.868,1.526,0.655,0.924
Batch2,DIV3,Taxol,90.993,0.928,1.237,0.808,0.913
Batch2,DIV3,Taxol,93.061,0.898,1.346,0.743,0.925
Batch2,DIV3,Taxol,88.925,0.932,1.365,0.733,0.915
Batch2,DIV3,Taxol,99.265,0.909,1.261,0.793,0.935
Batch2,DIV3,Taxol,90.993,0.928,1.307,0.765,0.92
Batch2,DIV3,Taxol,50.322,0.994,1.247,0.802,0.936
Batch2,DIV3,Taxol,62.73,0.922,1.156,0.865,0.905
Batch2,DIV3,Taxol,88.236,0.829,1.302,0.768,0.898
Batch2,DIV3,Taxol,93.751,0.849,1.64,0.61,0.913
Batch2,DIV3,Taxol,84.789,0.864,1.372,0.729,0.925
Batch2,DIV3,Taxol,92.372,0.953,1.326,0.754,0.937
Batch2,DIV3,Taxol,86.857,0.862,1.427,0.701,0.9
Batch2,DIV3,Taxol,100.644,0.771,2.05,0.488,0.898
Batch2,DIV3,Taxol,93.751,0.84,1.483,0.674,0.907
Batch2,DIV3,Taxol,88.925,0.773,1.852,0.54,0.902
Batch2,DIV3,Taxol,91.682,0.761,2.099,0.476,0.899
Batch2,DIV3,Taxol,89.614,0.99,1.06,0.943,0.945
Batch2,DIV3,Taxol,64.798,0.985,1.022,0.979,0.926
Batch2,DIV3,Taxol,90.993,0.865,1.618,0.618,0.936
Batch2,DIV3,Taxol,102.712,0.823,1.402,0.713,0.92
Batch2,DIV3,Taxol,95.819,0.881,1.443,0.693,0.914
Batch2,DIV3,Taxol,93.751,0.919,1.357,0.737,0.913
Batch2,DIV3,Taxol,65.487,0.95,1.179,0.848,0.9
Batch2,DIV3,Taxol,80.653,0.928,1.311,0.763,0.936
Batch2,DIV3,Taxol,54.458,0.947,1.057,0.946,0.913
Batch2,DIV3,Taxol,90.304,0.797,1.421,0.704,0.888
Batch2,DIV3,Taxol,90.304,0.916,1.261,0.793,0.946
Batch2,DIV3,Taxol,97.197,0.798,2.02,0.495,0.91
Batch2,DIV3,Taxol,62.041,0.957,1.123,0.89,0.933
Batch2,DIV3,Taxol,84.789,0.851,1.477,0.677,0.908
Batch2,DIV3,Taxol,59.973,0.991,1.169,0.856,0.921
Batch2,DIV3,Taxol,88.925,0.917,1.422,0.703,0.931
Batch2,DIV3,Taxol,131.664,0.898,1.282,0.78,0.936
Batch2,DIV3,Taxol,82.032,0.846,1.691,0.591,0.915
Batch2,DIV3,Taxol,89.614,0.856,1.482,0.675,0.897
Batch2,DIV3,Taxol,56.526,0.948,1.001,0.999,0.921
Batch2,DIV3,Taxol,90.304,0.788,1.856,0.539,0.897
Batch2,DIV3,Taxol,94.44,0.833,1.543,0.648,0.923
Batch2,DIV3,Taxol,97.197,0.867,1.475,0.678,0.928
Batch2,DIV3,Taxol,79.964,0.883,1.485,0.674,0.928
Batch2,DIV3,Taxol,93.061,0.898,1.45,0.69,0.931
Batch3,DIV3,Taxol,66.866,0.605,2.011,0.497,0.826
Batch3,DIV3,Taxol,51.701,0.578,3.238,0.309,0.867
Batch3,DIV3,Taxol,52.39,0.911,1.528,0.655,0.916
Batch3,DIV3,Taxol,42.739,0.831,1.735,0.576,0.861
Batch3,DIV3,Taxol,129.596,0.611,2.102,0.476,0.788
Batch3,DIV3,Taxol,104.091,0.758,1.759,0.568,0.888
Batch3,DIV3,Taxol,26.195,0.819,1.758,0.569,0.864
Batch3,DIV3,Taxol,51.701,0.525,3.525,0.284,0.802
Batch3,DIV3,Taxol,55.147,0.838,1.791,0.558,0.884
Batch3,DIV3,Taxol,59.973,0.912,1.331,0.752,0.911
Batch3,DIV3,Taxol,62.041,0.882,1.539,0.65,0.905
Batch3,DIV3,Taxol,55.837,0.971,1.208,0.828,0.931
Batch3,DIV3,Taxol,56.526,0.983,1.229,0.814,0.943
Batch3,DIV3,Taxol,53.769,0.955,1.184,0.844,0.891
Batch3,DIV3,Taxol,122.014,0.806,1.147,0.872,0.881
Batch3,DIV3,Taxol,57.905,0.84,1.391,0.719,0.866
Batch3,DIV3,Taxol,133.043,0.706,2.017,0.496,0.915
Batch3,DIV3,Taxol,117.877,0.769,2.264,0.442,0.929
Batch3,DIV3,Taxol,71.002,0.894,1.382,0.724,0.904
Batch3,DIV3,Taxol,61.351,0.763,2.123,0.471,0.877
Batch3,DIV3,Taxol,58.594,0.807,2.009,0.498,0.914
Batch3,DIV3,Taxol,71.692,0.801,1.637,0.611,0.912
Batch3,DIV3,Taxol,73.07,0.866,1.344,0.744,0.914
Batch3,DIV3,Taxol,64.109,0.912,1.488,0.672,0.93
Batch3,DIV3,Taxol,74.449,0.898,1.341,0.745,0.904
Batch3,DIV3,Taxol,48.943,0.678,2.67,0.375,0.835
Batch3,DIV3,Taxol,108.916,0.676,2.294,0.436,0.845
Batch3,DIV3,Taxol,66.866,0.869,1.743,0.574,0.907
Batch3,DIV3,Taxol,78.585,0.666,2.632,0.38,0.864
Batch3,DIV3,Taxol,63.419,0.775,1.786,0.56,0.885
Batch3,DIV3,Taxol,64.109,0.822,2.015,0.496,0.886
Batch3,DIV3,Taxol,63.419,0.752,2.283,0.438,0.893
Batch3,DIV3,Taxol,64.109,0.609,3.061,0.327,0.882
Batch3,DIV3,Taxol,25.506,0.767,2.314,0.432,0.804
Batch3,DIV3,Taxol,44.807,0.973,1.069,0.935,0.922
Batch3,DIV3,Taxol,69.624,0.929,1.462,0.684,0.953
Batch3,DIV3,Taxol,72.381,0.953,1.29,0.775,0.929
Batch3,DIV3,Taxol,68.245,0.693,2.531,0.395,0.912
Batch3,DIV3,Taxol,74.449,0.967,1.341,0.746,0.927
Batch3,DIV3,Taxol,70.313,0.886,1.583,0.632,0.923
Batch3,DIV3,Taxol,71.002,0.863,1.326,0.754,0.945
Batch3,DIV3,Taxol,94.44,0.912,1.257,0.796,0.916
Batch3,DIV3,Taxol,94.44,0.846,1.914,0.523,0.916
Batch3,DIV3,Taxol,69.624,0.946,1.348,0.742,0.931
Batch3,DIV3,Taxol,75.138,0.82,1.488,0.672,0.886
Batch3,DIV3,Taxol,84.789,0.874,1.527,0.655,0.914
Batch3,DIV3,Taxol,94.44,0.626,3.105,0.322,0.873
Batch3,DIV3,Taxol,73.76,0.913,1.182,0.846,0.93
Batch3,DIV3,Taxol,85.478,0.907,1.357,0.737,0.915
Batch3,DIV3,Taxol,86.857,0.786,1.955,0.511,0.9
Batch3,DIV3,Taxol,36.535,0.807,1.911,0.523,0.938
Batch3,DIV3,Taxol,147.519,0.878,1.544,0.648,0.924
Batch3,DIV3,Taxol,45.497,0.934,1.334,0.749,0.904
Batch3,DIV3,Taxol,73.07,0.893,1.298,0.77,0.914
Batch3,DIV3,Taxol,76.517,0.845,1.794,0.557,0.921
Batch3,DIV3,Taxol,74.449,0.857,1.795,0.557,0.931
Batch3,DIV3,Taxol,77.206,0.766,2.104,0.475,0.892
Batch3,DIV3,Taxol,85.478,0.754,2.05,0.488,0.895
Batch3,DIV3,Taxol,71.002,0.712,2.231,0.448,0.907
Batch3,DIV3,Taxol,82.721,0.843,1.687,0.593,0.913
Batch3,DIV3,Taxol,73.76,0.829,1.69,0.592,0.892
Batch3,DIV3,Taxol,83.41,0.921,1.426,0.701,0.931
Batch3,DIV3,Taxol,124.771,0.789,1.614,0.62,0.926
Batch3,DIV3,Taxol,88.236,0.885,1.497,0.668,0.924
Batch3,DIV3,Taxol,93.061,0.821,1.912,0.523,0.918
Batch3,DIV3,Taxol,94.44,0.784,1.881,0.532,0.898
Batch3,DIV3,Taxol,149.587,0.724,2.296,0.436,0.906
Batch3,DIV3,Taxol,82.721,0.903,1.344,0.744,0.902
Batch3,DIV3,Taxol,79.274,0.928,1.407,0.711,0.913
Batch3,DIV3,Taxol,75.828,0.782,2.008,0.498,0.887
Batch3,DIV3,Taxol,77.206,0.843,1.451,0.689,0.892
Batch3,DIV3,Taxol,68.245,0.887,1.468,0.681,0.888
Batch3,DIV3,Taxol,81.342,0.888,1.701,0.588,0.922
Batch3,DIV3,Taxol,87.546,0.903,1.586,0.631,0.937
Batch3,DIV3,Taxol,88.236,0.838,1.902,0.526,0.941
Batch3,DIV3,Taxol,79.964,0.848,1.651,0.606,0.91
Batch3,DIV3,Taxol,88.236,0.82,1.667,0.6,0.889
Batch3,DIV3,Taxol,79.964,0.735,2.09,0.479,0.885
Batch3,DIV3,Taxol,86.168,0.855,1.757,0.569,0.909
Batch3,DIV3,Taxol,82.721,0.877,1.33,0.752,0.913
Batch3,DIV3,Taxol,80.653,0.866,1.686,0.593,0.932
Batch3,DIV3,Taxol,78.585,0.92,1.226,0.816,0.908
Batch3,DIV3,Taxol,134.422,0.917,1.21,0.826,0.926
Batch3,DIV3,Taxol,64.798,0.922,1.366,0.732,0.931
Batch3,DIV3,Taxol,86.168,0.823,1.885,0.53,0.903
Batch3,DIV3,Taxol,73.76,0.849,1.656,0.604,0.926
Batch3,DIV3,Taxol,84.789,0.91,1.516,0.66,0.946
Batch3,DIV3,Taxol,77.206,0.915,1.33,0.752,0.926
Batch3,DIV3,Taxol,83.41,0.702,2.579,0.388,0.89
Batch3,DIV3,Taxol,86.168,0.925,1.479,0.676,0.954
Batch3,DIV3,Taxol,64.798,0.88,1.204,0.831,0.895
Batch3,DIV3,Taxol,80.653,0.961,1.172,0.853,0.914
Batch3,DIV3,Taxol,84.1,0.742,2.373,0.421,0.924
Batch3,DIV3,Taxol,72.381,0.984,1.122,0.891,0.933
Batch3,DIV3,Taxol,58.594,0.886,1.493,0.67,0.96
Batch3,DIV3,Taxol,69.624,0.917,1.531,0.653,0.935
Batch3,DIV3,Taxol,79.964,0.948,1.105,0.905,0.935
Batch3,DIV3,Taxol,86.168,0.889,1.17,0.855,0.919
Batch3,DIV3,Taxol,73.07,0.856,1.484,0.674,0.902
Batch3,DIV3,Taxol,74.449,0.91,1.318,0.759,0.919
Batch3,DIV3,Taxol,42.05,0.951,1.244,0.804,0.891
Batch3,DIV3,Taxol,101.333,0.918,1.275,0.784,0.927
Batch3,DIV3,Taxol,66.866,0.869,1.829,0.547,0.915
Batch3,DIV3,Taxol,70.313,0.886,1.413,0.708,0.907
Batch3,DIV3,Taxol,77.206,0.737,2.188,0.457,0.878
Batch3,DIV3,Taxol,70.313,0.955,1.278,0.782,0.919
Batch3,DIV3,Taxol,64.798,0.985,1.041,0.961,0.922
Batch3,DIV3,Taxol,70.313,0.859,1.483,0.674,0.899
Batch3,DIV3,Taxol,76.517,0.896,1.341,0.746,0.902
Batch3,DIV3,Taxol,77.896,0.773,2.098,0.477,0.904
Batch3,DIV3,Taxol,82.721,0.903,1.443,0.693,0.916
Batch3,DIV3,Taxol,78.585,0.868,1.513,0.661,0.912
Batch3,DIV3,Taxol,65.487,0.81,1.938,0.516,0.922
Batch3,DIV3,Taxol,76.517,0.912,1.255,0.797,0.892
Batch3,DIV3,Taxol,76.517,0.86,1.572,0.636,0.899
Batch3,DIV3,Taxol,85.478,0.838,1.204,0.831,0.861
Batch3,DIV3,Taxol,72.381,0.747,2.157,0.464,0.913
Batch3,DIV3,Taxol,63.419,0.775,1.882,0.531,0.906
Batch3,DIV3,Taxol,46.186,0.737,2.055,0.487,0.876
Batch3,DIV3,Taxol,29.642,0.806,1.787,0.56,0.935
Batch3,DIV3,Taxol,35.846,0.825,1.232,0.812,0.912
Batch3,DIV3,Taxol,61.351,0.89,1.518,0.659,0.877
Batch3,DIV3,Taxol,144.072,0.619,2.191,0.456,0.841
Batch3,DIV3,Taxol,71.692,0.903,1.098,0.91,0.904
Batch3,DIV3,Taxol,73.07,0.866,1.789,0.559,0.938
Batch3,DIV3,Taxol,75.138,0.806,1.874,0.534,0.905
Batch3,DIV3,Taxol,93.061,0.843,1.669,0.599,0.909
Batch3,DIV3,Taxol,79.274,0.876,1.632,0.613,0.913
Batch3,DIV3,Taxol,65.487,0.919,1.348,0.742,0.905
Batch3,DIV3,Taxol,61.351,0.873,1.312,0.762,0.899
Batch3,DIV3,Taxol,71.002,0.744,2.164,0.462,0.88
Batch3,DIV3,Taxol,66.177,0.929,1.237,0.809,0.901
Batch3,DIV3,Taxol,59.973,0.789,1.901,0.526,0.888
Batch3,DIV3,Taxol,77.206,0.867,1.335,0.749,0.889
Batch3,DIV3,Taxol,68.934,0.868,1.493,0.67,0.897
Batch3,DIV3,Taxol,93.751,0.956,1.159,0.863,0.919
Batch3,DIV3,Taxol,56.526,0.934,1.123,0.891,0.911
Batch3,DIV3,Taxol,88.925,0.805,1.888,0.53,0.89
Batch3,DIV3,Taxol,79.964,0.883,1.603,0.624,0.921
Batch3,DIV3,Taxol,103.401,0.735,2.139,0.467,0.917
Batch3,DIV3,Taxol,84.789,0.925,1.198,0.835,0.918
Batch3,DIV3,Taxol,81.342,0.863,1.519,0.658,0.897
Batch3,DIV3,Taxol,83.41,0.85,1.662,0.602,0.91
Batch3,DIV3,Taxol,79.274,0.94,1.193,0.838,0.924
Batch3,DIV3,Taxol,75.138,0.717,2.498,0.4,0.872
Batch3,DIV3,Taxol,79.274,0.928,1.221,0.819,0.906
Batch3,DIV3,Taxol,83.41,0.755,2.13,0.47,0.903
Batch3,DIV3,Taxol,86.857,0.911,1.163,0.86,0.897
Batch3,DIV3,Taxol,77.896,0.952,1.055,0.948,0.93
Batch3,DIV3,Taxol,79.964,0.965,1.278,0.782,0.921
Batch3,DIV3,Taxol,93.061,0.923,1.206,0.829,0.915
Batch3,DIV3,Taxol,58.594,0.655,3.064,0.326,0.867
Batch3,DIV3,Taxol,119.945,0.873,1.335,0.749,0.933
Batch3,DIV3,Taxol,87.546,0.903,1.308,0.765,0.924
Batch3,DIV3,Taxol,88.236,0.77,1.868,0.535,0.865
Batch3,DIV3,Taxol,76.517,0.675,2.676,0.374,0.877
Batch3,DIV3,Taxol,119.256,0.788,1.602,0.624,0.894
Batch3,DIV3,Taxol,78.585,0.868,1.712,0.584,0.927
Batch3,DIV3,Taxol,62.041,0.843,1.637,0.611,0.882
Batch3,DIV3,Taxol,83.41,0.885,1.49,0.671,0.906
Batch3,DIV3,Taxol,84.1,0.761,2.184,0.458,0.921
Batch3,DIV3,Taxol,82.032,0.933,1.206,0.829,0.912
Batch3,DIV3,Taxol,71.002,0.965,1.145,0.873,0.924
Batch3,DIV3,Taxol,86.857,0.959,1.312,0.762,0.944
Batch3,DIV3,Taxol,85.478,0.834,1.776,0.563,0.908
Batch3,DIV3,Taxol,81.342,0.863,1.674,0.597,0.908
Batch3,DIV3,Taxol,126.15,0.88,1.082,0.924,0.91
Batch3,DIV3,Taxol,70.313,0.859,1.704,0.587,0.936
Batch3,DIV3,Taxol,70.313,0.909,1.495,0.669,0.958
Batch3,DIV3,Taxol,84.1,0.892,1.458,0.686,0.914
Batch3,DIV3,Taxol,84.789,0.759,2.098,0.477,0.869
Batch3,DIV3,Taxol,89.614,0.833,1.838,0.544,0.915
Batch3,DIV3,Taxol,94.44,0.824,1.516,0.66,0.89
Batch3,DIV3,Taxol,84.789,0.874,1.66,0.603,0.921
Batch3,DIV3,Taxol,72.381,0.79,1.944,0.514,0.905
Batch3,DIV3,Taxol,95.819,0.757,2.097,0.477,0.906
Batch3,DIV3,Taxol,77.206,0.853,1.779,0.562,0.922
Batch3,DIV3,Taxol,71.692,0.85,1.731,0.578,0.92
Batch3,DIV3,Taxol,77.206,0.943,1.439,0.695,0.929
Batch3,DIV3,Taxol,81.342,0.925,1.215,0.823,0.918
Batch3,DIV3,Taxol,80.653,0.917,1.305,0.766,0.918
Batch3,DIV3,Taxol,84.789,0.841,1.363,0.734,0.885
Batch3,DIV3,Taxol,74.449,0.91,1.498,0.668,0.919
Batch3,DIV3,Taxol,77.896,0.695,2.58,0.388,0.897
Batch3,DIV3,Taxol,66.866,0.926,1.133,0.883,0.89
Batch3,DIV3,Taxol,76.517,0.964,1.143,0.875,0.925
Batch3,DIV3,Taxol,74.449,0.98,1.115,0.897,0.943
Batch3,DIV3,Taxol,80.653,0.944,1.231,0.813,0.914
Batch3,DIV3,Taxol,82.721,0.853,1.783,0.561,0.927
Batch3,DIV3,Taxol,71.692,0.903,1.295,0.772,0.893
Batch3,DIV3,Taxol,80.653,0.866,1.63,0.613,0.918
Batch3,DIV3,Taxol,67.556,0.901,1.688,0.592,0.951
Batch3,DIV3,Taxol,65.487,0.932,1.299,0.77,0.922
Batch3,DIV3,Taxol,76.517,0.693,2.581,0.387,0.884
Batch3,DIV3,Taxol,78.585,0.96,1.125,0.889,0.934
Batch3,DIV3,Taxol,74.449,0.938,1.078,0.928,0.915
Batch3,DIV3,Taxol,67.556,0.935,1.33,0.752,0.903
Batch3,DIV3,Taxol,79.274,0.753,2.277,0.439,0.92
Batch3,DIV3,Taxol,71.002,0.807,1.912,0.523,0.888
Batch3,DIV3,Taxol,144.072,0.526,3.119,0.321,0.787
Batch3,DIV3,Taxol,79.274,0.969,1.044,0.958,0.931
Batch3,DIV3,Taxol,72.381,0.833,1.741,0.574,0.929
Batch3,DIV3,Taxol,87.546,0.764,2.173,0.46,0.898
Batch3,DIV3,Taxol,69.624,0.946,1.213,0.824,0.922
Batch3,DIV3,Taxol,77.896,0.803,1.541,0.649,0.919
Batch3,DIV3,Taxol,80.653,0.822,1.729,0.578,0.893
Batch3,DIV3,Taxol,130.286,0.759,2.074,0.482,0.917
Batch3,DIV3,Taxol,77.896,0.785,1.845,0.542,0.869
Batch3,DIV3,Taxol,65.487,0.919,1.202,0.832,0.913
Batch3,DIV3,Taxol,82.721,0.929,1.316,0.76,0.909
Batch3,DIV3,Taxol,82.721,0.808,1.836,0.545,0.92
Batch3,DIV3,Taxol,81.342,0.898,1.47,0.68,0.922
Batch3,DIV3,Taxol,71.692,0.944,1.118,0.895,0.92
Batch3,DIV3,Taxol,77.896,0.901,1.401,0.714,0.9
Batch3,DIV3,Taxol,86.857,0.829,1.483,0.674,0.894
Batch3,DIV3,Taxol,94.44,0.902,1.337,0.748,0.904
Batch3,DIV3,Taxol,69.624,0.739,2.096,0.477,0.874
Batch3,DIV3,Taxol,88.236,0.936,1.375,0.727,0.938
Batch3,DIV3,Taxol,58.594,0.968,1.202,0.832,0.909
Batch3,DIV3,Taxol,92.372,0.767,2.176,0.46,0.931
Batch3,DIV3,Taxol,77.206,0.878,1.52,0.658,0.914
Batch3,DIV3,Taxol,88.236,0.775,2.005,0.499,0.928
Batch3,DIV3,Taxol,71.692,0.839,1.23,0.813,0.874
Batch3,DIV3,Taxol,73.76,0.874,1.681,0.595,0.93
Batch3,DIV3,Taxol,65.487,0.919,1.266,0.79,0.909
Batch3,DIV3,Taxol,89.614,0.924,1.348,0.742,0.925
Batch3,DIV3,Taxol,51.011,0.954,1.31,0.764,0.914
Batch3,DIV3,Taxol,71.692,0.974,1.128,0.887,0.924
Batch3,DIV3,Taxol,75.138,0.891,1.177,0.85,0.916
Batch3,DIV3,Taxol,88.236,0.852,1.373,0.728,0.898
Batch3,DIV3,Taxol,44.807,0.973,1.212,0.825,0.922
Batch3,DIV3,Taxol,68.934,0.924,1.215,0.823,0.905
Batch3,DIV3,Taxol,80.653,0.787,2.166,0.462,0.936
Batch3,DIV3,Taxol,73.76,0.89,1.454,0.688,0.895
Batch3,DIV3,Taxol,73.76,0.839,1.732,0.577,0.903
Batch3,DIV3,Taxol,76.517,0.881,1.392,0.718,0.929
Batch3,DIV3,Taxol,71.692,0.961,1.166,0.858,0.908
Batch3,DIV3,Taxol,80.653,0.787,1.95,0.513,0.918
Batch3,DIV3,Taxol,65.487,0.963,1.217,0.822,0.922
Batch3,DIV3,Taxol,81.342,0.777,2.089,0.479,0.894
Batch3,DIV3,Taxol,144.072,0.48,3.728,0.268,0.836
Batch3,DIV3,Taxol,85.478,0.735,1.961,0.51,0.892
Batch3,DIV3,Taxol,68.245,0.958,1.21,0.826,0.912
Batch3,DIV3,Taxol,102.023,0.859,1.511,0.662,0.905
Batch3,DIV3,Taxol,31.71,0.809,1.767,0.566,0.92
Batch3,DIV3,Taxol,73.76,0.901,1.202,0.832,0.911
Batch3,DIV3,Taxol,68.245,0.958,1.107,0.904,0.917
Batch3,DIV3,Taxol,85.478,0.944,1.22,0.82,0.932
Batch3,DIV3,Taxol,64.109,0.833,1.706,0.586,0.89
Batch3,DIV3,Taxol,60.662,0.835,1.463,0.683,0.884
Batch3,DIV3,Taxol,60.662,0.754,2.008,0.498,0.859
Batch3,DIV3,Taxol,77.206,0.853,1.685,0.593,0.922
Batch3,DIV3,Taxol,57.905,0.875,1.177,0.849,0.928
Batch3,DIV3,Taxol,35.156,0.705,2.432,0.411,0.857
Batch3,DIV3,Taxol,59.283,0.901,1.561,0.641,0.915
Batch3,DIV3,Taxol,66.866,0.842,1.909,0.524,0.902
Batch3,DIV3,Taxol,142.694,0.605,2,0.5,0.77
Batch3,DIV3,Taxol,68.245,0.823,1.835,0.545,0.896
Batch3,DIV3,Taxol,76.517,0.896,1.511,0.662,0.91
Batch3,DIV3,Taxol,64.798,0.909,1.536,0.651,0.904
Batch3,DIV3,Taxol,57.905,0.924,1.341,0.746,0.918
Batch3,DIV3,Taxol,61.351,0.902,1.474,0.678,0.913
Batch3,DIV3,Taxol,68.934,0.842,1.825,0.548,0.93
Batch3,DIV3,Taxol,61.351,0.902,1.525,0.656,0.904
Batch3,DIV3,Taxol,75.828,0.814,1.913,0.523,0.909
Batch3,DIV3,Taxol,65.487,0.902,1.44,0.694,0.941
Batch3,DIV3,Taxol,59.973,0.943,1.05,0.952,0.911
Batch3,DIV3,Taxol,64.798,0.88,1.311,0.763,0.908
Batch3,DIV3,Taxol,81.342,0.839,1.706,0.586,0.922
Batch3,DIV3,Taxol,65.487,0.963,1.096,0.913,0.918
Batch3,DIV3,Taxol,73.07,0.775,2.018,0.496,0.895
Batch3,DIV3,Taxol,67.556,0.918,1.238,0.807,0.907
Batch3,DIV3,Taxol,75.828,0.721,1.975,0.506,0.894
Batch3,DIV3,Taxol,78.585,0.932,1.109,0.902,0.931
Batch3,DIV3,Taxol,68.245,0.887,1.646,0.608,0.912
Batch3,DIV3,Taxol,78.585,0.883,1.562,0.64,0.901
Batch3,DIV3,Taxol,67.556,0.811,1.728,0.579,0.92
Batch3,DIV3,Taxol,77.206,0.904,1.659,0.603,0.926
Batch3,DIV3,Taxol,66.177,0.819,1.306,0.766,0.881
Batch3,DIV3,Taxol,90.304,0.882,1.49,0.671,0.936
Batch3,DIV3,Taxol,67.556,0.544,3.64,0.275,0.82
Batch3,DIV3,Taxol,59.973,0.882,1.537,0.651,0.906
Batch3,DIV3,Taxol,72.381,0.823,1.871,0.534,0.894
Batch3,DIV3,Taxol,53.769,1,1.294,0.773,0.923
