EXP_ID,GENOTYPE,CONDITION,TRACK_MEAN_SPEED (um/min),TRACK_MAX_SPEED (um/min),TRACK_DURATION (min),TRACK_DISPLACEMENT (um),TOTAL_DISTANCE_TRAVELED (um),CONFINEMENT_RATIO
Batch3,NEUR1,Trichostatin,0.462934101,0.462934101,5,2.314670506,2.314670506,1
Batch3,NEUR1,Trichostatin,0.660879124,1.206907081,50,22.05881675,33.04395618,0.667559799
Batch3,NEUR1,Trichostatin,0.269215579,0.662716163,40,4.007952901,10.76862317,0.372188054
Batch3,NEUR1,Trichostatin,0.425854882,0.63248829,40,2.632888687,17.03419528,0.1545649
Batch3,NEUR1,Trichostatin,0.753260014,0.753260014,5,3.766300072,3.766300072,1
Batch3,NEUR1,Trichostatin,0.602226328,0.602226328,5,3.011131639,3.011131639,1
Batch3,NEUR1,Trichostatin,0.51525475,0.906647131,35,7.178620315,18.03391626,0.398062196
Batch3,NEUR1,Trichostatin,0.448171311,0.48141071,25,3.610425185,11.20428278,0.322236171
Batch3,NEUR1,Trichostatin,0.250025753,0.449715074,25,4.260333301,6.250643835,0.681583116
Batch3,NEUR1,Trichostatin,0.504035476,0.735177367,10,2.346132229,5.040354757,0.465469663
Batch3,NEUR1,Trichostatin,0.708686865,1.160377543,20,9.137744061,14.1737373,0.644695458
Batch3,NEUR1,Trichostatin,0.414119236,0.642210895,10,2.651516983,4.141192365,0.640278632
Batch3,NEUR1,Trichostatin,0.79136619,1.110393507,10,3.196082135,7.913661902,0.403868926
Batch3,NEUR1,Trichostatin,0.433065272,0.914755352,15,5.072423551,6.495979078,0.780855894
Batch3,NEUR1,Trichostatin,0.693284456,1.000683934,10,5.379725491,6.93284456,0.775976649
Batch3,NEUR1,Trichostatin,0.233038645,0.233038645,5,1.165193227,1.165193227,1
Batch3,NEUR1,Trichostatin,0.368233659,0.368233659,5,1.841168297,1.841168297,1
Batch3,NEUR1,Trichostatin,0.29552262,0.927975542,300,14.61195755,88.65678605,0.16481488
Batch3,NEUR1,Trichostatin,0.174520384,0.395673002,295,2.947988492,51.48351338,0.057260826
Batch3,NEUR1,Trichostatin,0.573052245,1.467605762,300,67.64702548,171.9156734,0.393489576
Batch3,NEUR1,Trichostatin,0.242412968,0.642089674,135,5.684285251,32.72575073,0.173694572
Batch3,NEUR1,Trichostatin,0.295400756,0.764341248,300,14.80327591,88.62022677,0.167041729
Batch3,NEUR1,Trichostatin,0.26475647,0.661578117,300,3.247960483,79.42694091,0.040892428
Batch3,NEUR1,Trichostatin,0.322208387,1.099613239,300,26.06828414,96.66251617,0.269683484
Batch3,NEUR1,Trichostatin,0.305420989,0.851458268,255,29.10830538,77.88235215,0.373747127
Batch3,NEUR1,Trichostatin,0.236175812,0.657038286,240,9.326693,56.68219482,0.164543611
Batch3,NEUR1,Trichostatin,0.202518779,0.503111179,300,13.06159344,60.75563371,0.214985716
Batch3,NEUR1,Trichostatin,0.236315246,0.50460337,300,26.66867057,70.89457377,0.37617365
Batch3,NEUR1,Trichostatin,1.115827398,3.129130845,300,233.7903745,334.7482194,0.698406626
Batch3,NEUR1,Trichostatin,0.378603316,1.959633766,300,42.11443963,113.5809948,0.370787734
Batch3,NEUR1,Trichostatin,0.417537326,1.319900154,300,8.62378251,125.2611978,0.0688464
Batch3,NEUR1,Trichostatin,0.27912551,2.034925402,300,30.63329048,83.73765289,0.365824565
Batch3,NEUR1,Trichostatin,0.235887481,0.74821361,300,2.579739823,70.76624429,0.036454384
Batch3,NEUR1,Trichostatin,0.283406174,1.107414818,300,24.3026468,85.02185207,0.285840007
Batch3,NEUR1,Trichostatin,0.27400519,0.896941346,235,8.70918279,64.42236505,0.135188809
Batch3,NEUR1,Trichostatin,0.566572576,0.991912993,30,14.83818102,16.99717728,0.872979129
Batch3,NEUR1,Trichostatin,0.329181696,1.874242439,210,9.614785797,67.88862512,0.141625873
Batch3,NEUR1,Trichostatin,0.248118151,0.608019871,300,4.67486552,74.43544528,0.062804293
Batch3,NEUR1,Trichostatin,0.251827825,0.76110788,300,5.944408372,74.41822643,0.079878393
Batch3,NEUR1,Trichostatin,0.359820363,0.983203589,100,11.98737957,35.98203632,0.333149004
Batch3,NEUR1,Trichostatin,0.30791559,0.97728319,300,36.54449665,92.37467714,0.395611631
Batch3,NEUR1,Trichostatin,0.530107187,1.48152526,50,1.310715222,26.50535933,0.049450951
Batch3,NEUR1,Trichostatin,0.266077381,0.800078776,250,7.052580072,66.36040265,0.106276933
Batch3,NEUR1,Trichostatin,0.331816299,2.050279617,300,64.35283239,99.54488963,0.646470478
Batch3,NEUR1,Trichostatin,0.280757831,1.015550425,255,21.24473154,69.72951265,0.304673455
Batch3,NEUR1,Trichostatin,0.234828569,0.648059664,300,11.00266957,70.44857065,0.156180168
Batch3,NEUR1,Trichostatin,0.210405147,0.595539155,300,13.17874823,63.12154397,0.20878368
Batch3,NEUR1,Trichostatin,0.208744784,0.755574753,300,2.768805048,62.6234351,0.044213561
Batch3,NEUR1,Trichostatin,0.213081267,0.984297889,300,2.425386489,63.92438013,0.037941494
Batch3,NEUR1,Trichostatin,0.212214825,0.671595514,300,3.314372456,63.66444757,0.052060021
Batch3,NEUR1,Trichostatin,0.283555745,1.536566869,300,5.704202663,85.06672347,0.067055629
Batch3,NEUR1,Trichostatin,0.541926479,2.137223309,300,18.15918414,166.5885682,0.109006184
Batch3,NEUR1,Trichostatin,0.367096996,1.785914351,300,10.54510612,110.1290989,0.095752224
Batch3,NEUR1,Trichostatin,0.316333325,0.788546099,300,17.29299436,94.89999755,0.182223338
Batch3,NEUR1,Trichostatin,0.623563675,2.131835751,300,83.08290517,187.0691024,0.444129491
Batch3,NEUR1,Trichostatin,0.178780928,0.400933412,300,4.786620412,53.63427841,0.089245545
Batch3,NEUR1,Trichostatin,0.285317436,1.21625812,300,19.8309676,85.59523085,0.23168309
Batch3,NEUR1,Trichostatin,0.215466233,0.426700234,300,17.03805187,64.63986985,0.263584254
Batch3,NEUR1,Trichostatin,0.310320065,0.922212573,300,16.33048063,93.09601963,0.175415455
Batch3,NEUR1,Trichostatin,0.336120135,1.310292507,300,4.844284234,100.8360405,0.048041198
Batch3,NEUR1,Trichostatin,0.383671663,1.769830789,300,23.40470665,115.101499,0.203339721
Batch3,NEUR1,Trichostatin,0.501397943,1.314013602,300,40.68626645,150.419383,0.270485529
Batch3,NEUR1,Trichostatin,0.218271736,0.477482318,180,12.10792318,40.05056918,0.302315883
Batch3,NEUR1,Trichostatin,0.123100041,0.342012016,300,1.97403413,36.93001233,0.053453384
Batch3,NEUR1,Trichostatin,0.337970747,0.962245103,300,17.03381528,101.3912242,0.168000884
Batch3,NEUR1,Trichostatin,0.225634741,0.64998775,300,3.436031058,67.69042229,0.050760964
Batch3,NEUR1,Trichostatin,0.331567543,1.071686689,300,28.53587494,99.47026298,0.286878451
Batch3,NEUR1,Trichostatin,0.243759645,0.954992889,300,37.61916012,73.1278936,0.514429697
Batch3,NEUR1,Trichostatin,0.26948802,0.649963273,35,2.172325258,9.432080684,0.230312413
Batch3,NEUR1,Trichostatin,0.248142,0.513852293,90,8.874864404,22.33278001,0.397391834
Batch3,NEUR1,Trichostatin,0.223949085,0.839492487,300,14.5163422,67.18472549,0.216066109
Batch3,NEUR1,Trichostatin,0.222248351,0.540807255,130,6.778219931,28.89228558,0.234603106
Batch3,NEUR1,Trichostatin,0.493841019,1.458163942,300,41.3223134,148.1523057,0.278917788
Batch3,NEUR1,Trichostatin,0.813442479,3.075628611,270,36.71899357,219.6294693,0.167186096
Batch3,NEUR1,Trichostatin,0.256300136,0.543371844,300,31.68506784,76.89004073,0.412082859
Batch3,NEUR1,Trichostatin,0.571056708,1.829112018,300,3.586156589,171.3170124,0.020932869
Batch3,NEUR1,Trichostatin,0.111006298,0.352465115,300,2.684612907,33.30188925,0.080614433
Batch3,NEUR1,Trichostatin,0.882668521,1.061134024,20,2.837635446,17.65337041,0.160741852
Batch3,NEUR1,Trichostatin,0.311148908,0.763615865,300,59.71318776,93.3446725,0.639706436
Batch3,NEUR1,Trichostatin,0.233667135,2.910048539,280,13.68231985,65.42679771,0.209124095
Batch3,NEUR1,Trichostatin,0.416839448,1.851132393,300,65.19978335,124.3547269,0.524304825
Batch3,NEUR1,Trichostatin,0.25713479,0.821039137,300,12.37487578,76.21363963,0.162370881
Batch3,NEUR1,Trichostatin,0.213792371,0.813228141,295,26.04364907,63.06874934,0.41294063
Batch3,NEUR1,Trichostatin,0.328113035,0.702519417,50,4.851159451,16.40565173,0.295700502
Batch3,NEUR1,Trichostatin,0.231054282,0.591099195,300,23.62421364,69.31628463,0.340817656
Batch3,NEUR1,Trichostatin,0.332428277,0.653974322,300,69.51206073,99.72848314,0.697013115
Batch3,NEUR1,Trichostatin,1.115674445,3.557628225,85,4.72423361,87.56288585,0.053952466
Batch3,NEUR1,Trichostatin,0.434649046,1.479037736,300,53.87704701,130.3947138,0.413184288
Batch3,NEUR1,Trichostatin,0.395406115,1.785451052,300,12.66289821,118.6218344,0.106750147
Batch3,NEUR1,Trichostatin,0.114049312,0.33120475,300,2.354107747,34.21479347,0.068803798
Batch3,NEUR1,Trichostatin,0.367629349,0.959812005,300,4.056058743,110.2888047,0.036776704
Batch3,NEUR1,Trichostatin,0.242103088,0.921192351,300,2.642666516,72.63092626,0.036384866
Batch3,NEUR1,Trichostatin,0.627471948,1.08917871,30,8.307280781,18.82415844,0.441309544
Batch3,NEUR1,Trichostatin,0.574882365,1.419072018,75,32.58068422,43.11617741,0.755648719
Batch3,NEUR1,Trichostatin,0.519689165,2.510382782,290,98.69158632,150.7098579,0.65484493
Batch3,NEUR1,Trichostatin,0.258805752,0.690870047,300,40.92492425,77.64172553,0.527099623
Batch3,NEUR1,Trichostatin,0.311028876,0.787919195,300,3.195252792,93.30866265,0.034243903
Batch3,NEUR1,Trichostatin,0.359156045,0.786229264,195,31.74564481,69.60624004,0.456074697
Batch3,NEUR1,Trichostatin,0.284427337,0.850633297,300,15.6820217,85.32820105,0.183784745
Batch3,NEUR1,Trichostatin,0.330241552,0.883962512,300,28.30955233,99.07246549,0.285745915
Batch3,NEUR1,Trichostatin,0.411125377,0.840766593,230,33.33358673,94.55883668,0.352516887
Batch3,NEUR1,Trichostatin,0.196396855,0.576924326,300,3.892606345,58.91905644,0.066067018
Batch3,NEUR1,Trichostatin,0.21681674,0.483790985,300,8.004687014,65.04502201,0.123063791
Batch3,NEUR1,Trichostatin,0.239217849,0.64472741,300,11.31027219,71.76535471,0.157600729
Batch3,NEUR1,Trichostatin,0.216665403,0.571437125,300,27.04865874,64.99962077,0.416135639
Batch3,NEUR1,Trichostatin,0.217528816,0.495693136,300,4.267357125,65.2586447,0.065391446
Batch3,NEUR1,Trichostatin,0.241381873,0.667078764,300,27.33226534,72.41456196,0.377441561
Batch3,NEUR1,Trichostatin,0.351372342,0.786178683,300,66.67198623,105.4117026,0.632491313
Batch3,NEUR1,Trichostatin,0.281842927,0.689745532,300,29.26895225,84.55287801,0.346161514
Batch3,NEUR1,Trichostatin,0.274814323,0.880340164,300,9.111592032,82.444297,0.11051816
Batch3,NEUR1,Trichostatin,0.219361576,0.693209959,300,5.789937836,65.80847275,0.087981647
Batch3,NEUR1,Trichostatin,0.470990962,1.754732223,130,6.46215792,56.42373862,0.114529063
Batch3,NEUR1,Trichostatin,0.223440091,0.606318325,300,13.88064639,67.03202729,0.207074841
Batch3,NEUR1,Trichostatin,0.386301397,1.027686639,300,11.09862119,115.890419,0.095768238
Batch3,NEUR1,Trichostatin,0.214999167,0.61098286,300,4.264456918,64.49975008,0.066115867
Batch3,NEUR1,Trichostatin,0.187458274,0.62036933,195,5.056720455,36.55436335,0.13833425
Batch3,NEUR1,Trichostatin,0.253455496,0.654074486,300,21.65389989,76.03664876,0.284782407
Batch3,NEUR1,Trichostatin,0.447892871,1.183216178,300,9.56914252,134.3678612,0.071216007
Batch3,NEUR1,Trichostatin,0.388250107,2.62024504,180,18.53239844,69.88501921,0.265184136
Batch3,NEUR1,Trichostatin,0.351715584,0.981861824,240,1.90011017,84.41174014,0.022510023
Batch3,NEUR1,Trichostatin,0.301419531,1.830311688,300,20.76460118,90.42585932,0.229631229
Batch3,NEUR1,Trichostatin,0.362963361,0.970699921,300,31.81507412,108.8890083,0.292178932
Batch3,NEUR1,Trichostatin,0.367658261,0.829036229,300,50.00013995,110.2974782,0.45332079
Batch3,NEUR1,Trichostatin,0.383026963,1.247506261,245,8.292046785,93.84160593,0.088362158
Batch3,NEUR1,Trichostatin,0.470596393,2.894880342,300,43.75988841,141.1789178,0.309960503
Batch3,NEUR1,Trichostatin,0.256113867,0.631016375,300,14.8328834,76.83416005,0.193050635
Batch3,NEUR1,Trichostatin,0.450393922,1.166374166,300,74.88147886,133.0147018,0.562956409
Batch3,NEUR1,Trichostatin,0.343178576,0.807045632,300,10.64028689,102.9535728,0.103350341
Batch3,NEUR1,Trichostatin,0.488981858,3.913744862,220,6.333438296,107.5760088,0.058874078
Batch3,NEUR1,Trichostatin,0.328281081,1.19585543,30,6.141831971,9.848432431,0.623635489
Batch3,NEUR1,Trichostatin,0.223535289,0.609562288,205,1.650626578,45.82473429,0.036020429
Batch3,NEUR1,Trichostatin,0.243814826,1.25855344,300,6.679978039,73.14444789,0.091325839
Batch3,NEUR1,Trichostatin,0.188043542,0.591414925,300,10.74219892,56.41306245,0.190420418
Batch3,NEUR1,Trichostatin,0.637009893,2.170406162,295,61.62083818,187.9179185,0.327913584
Batch3,NEUR1,Trichostatin,0.370018651,0.644279278,55,3.838262703,20.35102581,0.188602911
Batch3,NEUR1,Trichostatin,0.550611589,2.062587493,300,40.60486319,163.3821793,0.248526879
Batch3,NEUR1,Trichostatin,0.125138895,0.726623407,300,1.073132115,37.54166848,0.028585094
Batch3,NEUR1,Trichostatin,0.265192283,0.497679417,255,38.50360166,67.62403226,0.569377489
Batch3,NEUR1,Trichostatin,0.249207264,0.86390663,260,34.90642847,65.58712744,0.532214626
Batch3,NEUR1,Trichostatin,0.309079788,1.002205605,300,31.7117071,92.72393636,0.342001304
Batch3,NEUR1,Trichostatin,0.295301135,0.898854371,300,10.40904107,88.59034046,0.117496343
Batch3,NEUR1,Trichostatin,0.235145214,0.776726817,300,6.817300713,70.54356426,0.096639584
Batch3,NEUR1,Trichostatin,0.196045137,0.672950195,300,5.830347358,58.81354105,0.099132738
Batch3,NEUR1,Trichostatin,0.422013535,1.854237621,300,45.03983744,123.6955201,0.364118583
Batch3,NEUR1,Trichostatin,0.210621255,0.620050823,135,2.204096911,28.43386949,0.077516601
Batch3,NEUR1,Trichostatin,0.307969526,0.594243949,130,1.465686094,38.96313265,0.037617255
Batch3,NEUR1,Trichostatin,0.26673752,0.755615163,290,2.105429093,76.1013027,0.027666137
Batch3,NEUR1,Trichostatin,0.248851821,0.42786959,10,1.894482363,2.488518211,0.761289331
Batch3,NEUR1,Trichostatin,1.154041288,1.859265949,25,27.8139461,28.85103219,0.964053761
Batch3,NEUR1,Trichostatin,0.296390071,0.768678208,225,4.092432646,67.6412574,0.060502019
Batch3,NEUR1,Trichostatin,0.330120532,1.332035972,285,50.35657236,94.16588182,0.534764517
Batch3,NEUR1,Trichostatin,0.235742679,0.701455453,65,2.132534229,15.32327412,0.13916962
Batch3,NEUR1,Trichostatin,0.473909058,1.705660779,260,76.32667895,123.2163552,0.619452497
Batch3,NEUR1,Trichostatin,0.434923236,0.860218619,95,16.60237314,41.31770745,0.401822225
Batch3,NEUR1,Trichostatin,0.423644425,1.048164061,270,62.25721557,114.3839949,0.544282578
Batch3,NEUR1,Trichostatin,0.231031442,0.378808939,25,1.040474663,5.775786061,0.180144253
Batch3,NEUR1,Trichostatin,0.272804129,0.292423176,10,1.35166141,2.728041289,0.495469557
Batch3,NEUR1,Trichostatin,0.39348099,0.767192975,20,2.812839311,7.869619803,0.35743014
Batch3,NEUR1,Trichostatin,0.376297109,0.376297109,5,1.881485544,1.881485544,1
Batch3,NEUR1,Trichostatin,0.425426153,1.21586614,75,8.04225127,28.29269917,0.284251821
Batch3,NEUR1,Trichostatin,0.299095735,0.877216389,245,14.07377742,71.92545611,0.195671716
Batch3,NEUR1,Trichostatin,0.84854646,2.957822649,225,109.7284858,190.9229534,0.574726526
Batch3,NEUR1,Trichostatin,0.680521821,1.095677087,160,103.4872282,108.8834914,0.950440024
Batch3,NEUR1,Trichostatin,0.325696223,1.037372865,235,44.94602391,76.53861247,0.587233325
Batch3,NEUR1,Trichostatin,0.178762595,0.54480029,55,2.724001449,8.172004348,0.333333333
Batch3,NEUR1,Trichostatin,0.482186949,0.996636414,45,0.542202417,16.3289299,0.033205018
Batch3,NEUR1,Trichostatin,0.756582714,0.756582714,5,3.782913571,3.782913571,1
Batch3,NEUR1,Trichostatin,0.253944786,0.615693272,70,2.460386665,16.32643205,0.150699593
Batch3,NEUR1,Trichostatin,0.411995622,1.308504602,225,38.78400805,91.69497615,0.422967644
Batch3,NEUR1,Trichostatin,0.346589795,0.44714329,30,4.259233581,9.733452819,0.437587119
Batch3,NEUR1,Trichostatin,0.189836336,0.488600047,220,4.782480172,41.76399384,0.114512041
Batch3,NEUR1,Trichostatin,0.556166973,2.277952126,220,51.41336196,122.3567341,0.420192336
Batch3,NEUR1,Trichostatin,0.483215414,1.519403558,220,3.79558425,103.3785773,0.036715385
Batch3,NEUR1,Trichostatin,0.448929169,1.042834999,65,3.936555999,29.18039601,0.134904132
Batch3,NEUR1,Trichostatin,0.237888513,0.54814193,205,1.372800022,47.94039243,0.028635561
Batch3,NEUR1,Trichostatin,0.389893397,1.287755163,200,1.780144614,76.77132461,0.023187624
Batch3,NEUR1,Trichostatin,0.288836588,0.639217549,200,4.361631107,57.76731752,0.075503439
Batch3,NEUR1,Trichostatin,3.8062865,3.8062865,5,19.0314325,19.0314325,1
Batch3,NEUR1,Trichostatin,0.425193086,2.169419797,155,31.8983159,65.9049284,0.484005016
Batch3,NEUR1,Trichostatin,0.871927501,1.188801229,25,21.30460777,21.79818752,0.977356844
Batch3,NEUR1,Trichostatin,0.404474754,1.970351617,65,22.23369119,26.290859,0.845681428
Batch3,NEUR1,Trichostatin,0.217987098,0.386074053,45,3.516958276,7.194480251,0.488841188
Batch3,NEUR1,Trichostatin,0.391258448,0.65372921,55,7.155800757,22.01124802,0.325097457
Batch3,NEUR1,Trichostatin,0.317800169,0.54480029,35,1.362000725,9.534005072,0.142857143
Batch3,NEUR1,Trichostatin,0.597619547,1.263123631,180,50.18126911,107.5715185,0.466492152
Batch3,NEUR1,Trichostatin,0.376730059,0.473453214,10,3.576185318,3.767300594,0.949269969
Batch3,NEUR1,Trichostatin,0.604646549,1.640940182,180,65.31240901,93.86707358,0.695796796
Batch3,NEUR1,Trichostatin,0.235783433,0.402181238,25,0.156223933,5.894585832,0.026502953
Batch3,NEUR1,Trichostatin,0.180600105,0.180600105,5,0.903000523,0.903000523,1
Batch3,NEUR1,Trichostatin,0.325648603,1.030275154,175,32.15710712,56.98850554,0.564273564
Batch3,NEUR1,Trichostatin,0.362907531,1.692552117,165,10.5247275,57.24342928,0.183859137
Batch3,NEUR1,Trichostatin,0.358158543,0.701235152,160,37.27922577,54.12806399,0.688722689
Batch3,NEUR1,Trichostatin,0.136200072,0.272400145,10,1.362000725,1.362000725,1
Batch3,NEUR1,Trichostatin,0.677345047,2.795111079,155,60.13073927,104.9884823,0.572736532
Batch3,NEUR1,Trichostatin,0.345172527,1.32467167,150,22.90241779,51.77587899,0.442337595
Batch3,NEUR1,Trichostatin,0.306989585,0.715196509,150,19.87444371,46.04843782,0.431598652
Batch3,NEUR1,Trichostatin,0.28173901,0.28173901,5,1.408695051,1.408695051,1
Batch3,NEUR1,Trichostatin,0.313439462,0.809964538,130,1.806156935,39.73039707,0.045460329
Batch3,NEUR1,Trichostatin,0.479026703,0.757306672,10,4.27899188,4.790267029,0.893267923
Batch3,NEUR1,Trichostatin,0.745061658,1.567298096,25,0,18.62654146,0
Batch3,NEUR1,Trichostatin,0.403454059,0.478006281,10,1.197453637,4.03454059,0.296800493
Batch3,NEUR1,Trichostatin,0.578987567,1.256864348,145,56.24689119,86.41351881,0.65090384
Batch3,NEUR1,Trichostatin,0.368201429,0.876918722,140,9.489621518,50.44526719,0.188117182
Batch3,NEUR1,Trichostatin,0.250515187,0.426329224,30,0.978987226,7.515455607,0.130263191
Batch3,NEUR1,Trichostatin,0.108554297,0.108554297,5,0.542771484,0.542771484,1
Batch3,NEUR1,Trichostatin,0.365569631,0.559277625,30,2.140653824,10.11926902,0.211542338
Batch3,NEUR1,Trichostatin,0.508138662,1.758196248,125,23.63055991,63.51733275,0.372033253
Batch3,NEUR1,Trichostatin,0.273520762,0.35897053,20,0.793375367,5.470415246,0.145030191
Batch3,NEUR1,Trichostatin,0.417858111,0.606998271,15,2.690951265,6.267871663,0.429324563
Batch3,NEUR1,Trichostatin,2.176587643,2.176587643,5,10.88293821,10.88293821,1
Batch3,NEUR1,Trichostatin,0.642392127,1.385532381,110,34.83343063,70.66313399,0.492950548
Batch3,NEUR1,Trichostatin,0.058071479,0.058071479,5,0.290357396,0.290357396,1
Batch3,NEUR1,Trichostatin,0.18931691,0.372305553,100,5.551801794,18.13347253,0.30616319
Batch3,NEUR1,Trichostatin,1.611976143,3.060854419,10,16.10202151,16.11976143,0.998899493
Batch3,NEUR1,Trichostatin,0.227676383,0.515162274,105,6.159757788,23.90602022,0.257665547
Batch3,NEUR1,Trichostatin,0.348969608,2.064982645,95,8.902367763,33.15211276,0.268530933
Batch3,NEUR1,Trichostatin,0.559078267,1.693221338,75,28.47717703,42.86676645,0.664318291
Batch3,NEUR1,Trichostatin,0.266550982,0.41310608,10,1.848798684,2.665509817,0.693600403
Batch3,NEUR1,Trichostatin,0.679240579,1.325239022,80,6.417142326,54.33924634,0.118094062
Batch3,NEUR1,Trichostatin,0.206102201,0.576188995,80,1.825545477,16.48817607,0.110718461
Batch3,NEUR1,Trichostatin,0.556808925,1.052093416,25,8.782181913,13.92022312,0.630893761
Batch3,NEUR1,Trichostatin,0.393733675,0.393733675,5,1.968668374,1.968668374,1
Batch3,NEUR1,Trichostatin,0.166514164,0.166514164,5,0.832570818,0.832570818,1
Batch3,NEUR1,Trichostatin,0.471532587,1.47267701,65,14.20261348,30.64961817,0.46338631
Batch3,NEUR1,Trichostatin,0.513427202,2.037450897,60,16.65687696,26.42924771,0.630244082
Batch3,NEUR1,Trichostatin,0.388062772,0.551068178,60,12.32545807,23.28376633,0.529358434
Batch3,NEUR1,Trichostatin,0.423249133,0.7710733,55,6.99964388,23.27870229,0.300688749
Batch3,NEUR1,Trichostatin,0.285665276,0.475780058,55,1.42141173,15.04797246,0.094458688
Batch3,NEUR1,Trichostatin,0.260848087,0.447877017,55,2.2322314,14.34664478,0.155592575
Batch3,NEUR1,Trichostatin,0.427133098,0.427133098,5,2.13566549,2.13566549,1
Batch3,NEUR1,Trichostatin,0.332906027,0.71663464,45,11.36240067,14.98077121,0.75846567
Batch3,NEUR1,Trichostatin,0.753138711,1.29881992,30,15.1081005,22.59416132,0.668672773
Batch3,NEUR1,Trichostatin,0.542117491,0.848752308,30,13.91698335,14.24607399,0.976899556
Batch3,NEUR1,Trichostatin,0.649250955,0.649250955,5,3.246254773,3.246254773,1
Batch3,NEUR1,Trichostatin,1.022324989,1.022324989,5,5.111624947,5.111624947,1
Batch3,NEUR1,Trichostatin,0.354172222,0.708974583,35,8.891167278,12.39602777,0.717259387
Batch3,NEUR1,Trichostatin,0.315181326,0.53607225,30,2.54780811,9.088120387,0.28034489
Batch3,NEUR1,Trichostatin,1.167129187,2.704298676,25,25.34515131,29.17822967,0.868632251
Batch3,NEUR1,Trichostatin,0.611477054,2.597745611,25,12.60569877,15.28692635,0.824606496
Batch3,NEUR1,Trichostatin,1.027085892,1.523855013,15,12.77018044,15.40628839,0.828894028
Batch3,NEUR1,Trichostatin,0.132319712,0.132319712,5,0.661598558,0.661598558,1
Batch3,NEUR1,Trichostatin,0.990320331,1.374519601,15,9.913768416,14.85480497,0.667377891
Batch3,NEUR1,Trichostatin,0.114171635,0.184120086,20,0.927008275,1.980105967,0.468160942
Batch3,NEUR1,Trichostatin,0.478033426,0.478033426,5,2.390167131,2.390167131,1
Batch3,NEUR1,Trichostatin,0.26541752,0.26541752,5,1.3270876,1.3270876,1
Batch3,NEUR1,Trichostatin,0.683926643,0.683926643,5,3.419633215,3.419633215,1
Batch3,NEUR1,Trichostatin,0.33293351,0.817200435,45,1.362000725,14.98200797,0.090909091
Batch3,NEUR1,Trichostatin,0.476884803,1.25373497,275,21.97536482,128.6785085,0.170777273
Batch3,NEUR1,Trichostatin,0.39763591,0.991004857,290,3.534375757,114.4839218,0.030872246
Batch3,NEUR1,Trichostatin,0.435799611,1.096628308,300,17.95135897,130.7398833,0.137305912
Batch3,NEUR1,Trichostatin,0.534116404,1.47464384,120,2.540291779,62.58489335,0.040589536
Batch3,NEUR1,Trichostatin,0.541562763,1.262243739,185,6.858065316,93.44844117,0.073388761
Batch3,NEUR1,Trichostatin,0.369840897,0.983351739,300,18.30559762,110.9522691,0.164986239
Batch3,NEUR1,Trichostatin,0.331481519,0.905452735,300,22.43715077,99.44445566,0.225624954
Batch3,NEUR1,Trichostatin,0.454695987,0.840712855,110,2.495677946,51.55503238,0.048408038
Batch3,NEUR1,Trichostatin,0.435398638,1.011228775,45,4.911425122,16.66119719,0.294782246
Batch3,NEUR1,Trichostatin,0.791125092,0.938617821,10,7.349849012,7.911250918,0.92903753
Batch3,NEUR1,Trichostatin,0.520877898,1.331992984,300,40.45115441,156.2633693,0.258865239
Batch3,NEUR1,Trichostatin,0.824839156,1.621785316,70,28.5229321,57.7387409,0.493999898
Batch3,NEUR1,Trichostatin,0.269122209,0.729798242,300,6.186573768,80.73666264,0.076626573
Batch3,NEUR1,Trichostatin,0.503186942,0.959515269,140,4.808650074,70.44617193,0.06825992
Batch3,NEUR1,Trichostatin,0.380023299,1.275422324,295,33.17763841,112.1068733,0.295946515
Batch3,NEUR1,Trichostatin,0.804267063,2.281948689,280,40.22057716,216.7512232,0.185561016
Batch3,NEUR1,Trichostatin,0.377320589,0.723994077,60,9.092531464,22.63923536,0.401627145
Batch3,NEUR1,Trichostatin,0.318870126,1.107659242,300,16.05598375,95.66103777,0.167842458
Batch3,NEUR1,Trichostatin,0.44994474,1.272073964,300,2.393289622,134.983422,0.017730249
Batch3,NEUR1,Trichostatin,0.652156387,1.442802805,50,7.020388923,28.44625334,0.246794853
Batch3,NEUR1,Trichostatin,0.524728145,1.113574051,120,6.776640233,59.30206803,0.114273253
Batch3,NEUR1,Trichostatin,0.518324592,1.122443167,285,15.87609942,136.258882,0.116514235
Batch3,NEUR1,Trichostatin,0.814760185,2.33684093,50,16.98244195,40.73800923,0.416869707
Batch3,NEUR1,Trichostatin,0.731546924,2.348659985,300,28.18424397,222.0467944,0.126929299
Batch3,NEUR1,Trichostatin,0.435941329,1.100381434,80,5.56394145,34.87530633,0.159538138
Batch3,NEUR1,Trichostatin,0.487497956,2.379474536,300,6.951063437,144.4604201,0.048117425
Batch3,NEUR1,Trichostatin,0.323979922,0.872705589,180,7.065060597,56.8378611,0.124302014
Batch3,NEUR1,Trichostatin,0.540832668,1.792523742,300,3.373346788,154.7142351,0.021803726
Batch3,NEUR1,Trichostatin,0.609701555,1.147574334,90,2.986311375,53.59009876,0.055725058
Batch3,NEUR1,Trichostatin,0.355763431,0.721864535,150,6.765013627,53.36451461,0.12676989
Batch3,NEUR1,Trichostatin,0.410821708,1.251881761,130,8.599735204,54.41416325,0.158042221
Batch3,NEUR1,Trichostatin,0.401085761,1.199206907,300,22.03512554,120.3257283,0.183128961
